t,f_LJ,f_C,T_v,E_LJ
1734027794,4.93915e-21,3.45211e-14,5.64195e+10,-4.48156e-21
1734027794,4.93915e-21,1.84777e-14,1.30693e+10,-4.48156e-21
1734027794,4.8478e-21,3.45119e-14,5.63046e+10,-4.48285e-21
1734027794,4.8478e-21,1.84469e-14,1.30378e+10,-4.48285e-21
1734027794,4.74998e-21,3.45028e-14,5.61907e+10,-4.4842e-21
1734027794,4.74998e-21,1.84164e-14,1.30064e+10,-4.4842e-21
1734027794,4.64588e-21,3.44938e-14,5.60779e+10,-4.48563e-21
1734027794,4.64588e-21,1.83862e-14,1.2975e+10,-4.48563e-21
1734027794,4.53569e-21,3.44849e-14,5.59662e+10,-4.4871e-21
1734027794,4.53569e-21,1.83563e-14,1.29438e+10,-4.4871e-21
1734027794,4.41974e-21,3.44761e-14,5.58554e+10,-4.48863e-21
1734027794,4.41974e-21,1.83267e-14,1.29126e+10,-4.48863e-21
1734027794,4.29855e-21,3.44674e-14,5.57456e+10,-4.49019e-21
1734027794,4.29855e-21,1.82974e-14,1.28815e+10,-4.49019e-21
1734027794,4.17216e-21,3.44589e-14,5.5637e+10,-4.49178e-21
1734027794,4.17216e-21,1.82682e-14,1.28505e+10,-4.49178e-21
1734027794,4.04078e-21,3.44504e-14,5.55291e+10,-4.4934e-21
1734027794,4.04078e-21,1.82393e-14,1.28196e+10,-4.4934e-21
1734027794,3.90517e-21,3.44422e-14,5.54223e+10,-4.49503e-21
1734027794,3.90517e-21,1.82106e-14,1.27888e+10,-4.49503e-21
1734027794,3.76504e-21,3.44339e-14,5.53165e+10,-4.49666e-21
1734027794,3.76504e-21,1.81822e-14,1.2758e+10,-4.49666e-21
1734027794,3.62124e-21,3.44258e-14,5.52116e+10,-4.49829e-21
1734027794,3.62124e-21,1.81541e-14,1.27274e+10,-4.49829e-21
1734027794,3.4737e-21,3.4418e-14,5.51076e+10,-4.49991e-21
1734027794,3.4737e-21,1.81259e-14,1.26969e+10,-4.49991e-21
1734027794,3.32299e-21,3.44101e-14,5.50046e+10,-4.5015e-21
1734027794,3.32299e-21,1.80982e-14,1.26665e+10,-4.5015e-21
1734027794,3.16931e-21,3.44022e-14,5.49024e+10,-4.50307e-21
1734027794,3.16931e-21,1.80707e-14,1.26362e+10,-4.50307e-21
1734027794,3.01291e-21,3.43947e-14,5.48011e+10,-4.50461e-21
1734027794,3.01291e-21,1.80432e-14,1.2606e+10,-4.50461e-21
1734027794,2.85408e-21,3.4387e-14,5.47007e+10,-4.5061e-21
1734027794,2.85408e-21,1.80161e-14,1.25759e+10,-4.5061e-21
1734027794,2.69342e-21,3.43797e-14,5.46011e+10,-4.50754e-21
1734027794,2.69342e-21,1.79889e-14,1.25459e+10,-4.50754e-21
1734027794,2.53088e-21,3.43724e-14,5.45024e+10,-4.50892e-21
1734027794,2.53088e-21,1.79621e-14,1.25161e+10,-4.50892e-21
1734027794,2.36694e-21,3.43652e-14,5.44046e+10,-4.51025e-21
1734027794,2.36694e-21,1.79354e-14,1.24864e+10,-4.51025e-21
1734027794,2.20161e-21,3.43581e-14,5.43075e+10,-4.5115e-21
1734027794,2.20161e-21,1.79089e-14,1.24569e+10,-4.5115e-21
1734027794,2.03559e-21,3.43512e-14,5.42113e+10,-4.51268e-21
1734027794,2.03559e-21,1.78824e-14,1.24274e+10,-4.51268e-21
1734027794,1.86907e-21,3.43444e-14,5.41159e+10,-4.51379e-21
1734027794,1.86907e-21,1.78562e-14,1.23982e+10,-4.51379e-21
1734027794,1.70191e-21,3.43375e-14,5.40213e+10,-4.51481e-21
1734027794,1.70191e-21,1.78302e-14,1.2369e+10,-4.51481e-21
1734027794,1.53479e-21,3.43309e-14,5.39274e+10,-4.51575e-21
1734027794,1.53479e-21,1.78042e-14,1.234e+10,-4.51575e-21
1734027794,1.36775e-21,3.43244e-14,5.38342e+10,-4.5166e-21
1734027794,1.36775e-21,1.77784e-14,1.23112e+10,-4.5166e-21
1734027794,1.20081e-21,3.4318e-14,5.37419e+10,-4.51736e-21
1734027794,1.20081e-21,1.77527e-14,1.22825e+10,-4.51736e-21
1734027794,1.03469e-21,3.43118e-14,5.36503e+10,-4.51802e-21
1734027794,1.03469e-21,1.77272e-14,1.2254e+10,-4.51802e-21
1734027794,8.69886e-22,3.43057e-14,5.35594e+10,-4.51859e-21
1734027794,8.69886e-22,1.77017e-14,1.22257e+10,-4.51859e-21
1734027794,7.05309e-22,3.42997e-14,5.34692e+10,-4.51907e-21
1734027794,7.05309e-22,1.76763e-14,1.21975e+10,-4.51907e-21
1734027794,5.42469e-22,3.42939e-14,5.33798e+10,-4.51945e-21
1734027794,5.42469e-22,1.76511e-14,1.21695e+10,-4.51945e-21
1734027794,3.81753e-22,3.4288e-14,5.3291e+10,-4.51972e-21
1734027794,3.81753e-22,1.76261e-14,1.21416e+10,-4.51972e-21
1734027794,2.21462e-22,3.42822e-14,5.32029e+10,-4.51991e-21
1734027794,2.21462e-22,1.76012e-14,1.21139e+10,-4.51991e-21
1734027794,6.48375e-23,3.42768e-14,5.31156e+10,-4.51999e-21
1734027794,6.48375e-23,1.75762e-14,1.20865e+10,-4.51999e-21
1734027794,9.1694e-23,3.42714e-14,5.30288e+10,-4.51998e-21
1734027794,9.1694e-23,1.75513e-14,1.20592e+10,-4.51998e-21
1734027794,2.48309e-22,3.42659e-14,5.29427e+10,-4.51988e-21
1734027794,2.48309e-22,1.75267e-14,1.2032e+10,-4.51988e-21
1734027794,4.01434e-22,3.42608e-14,5.28573e+10,-4.51968e-21
1734027794,4.01434e-22,1.7502e-14,1.20051e+10,-4.51968e-21
1734027794,5.50164e-22,3.42557e-14,5.27724e+10,-4.5194e-21
1734027794,5.50164e-22,1.74775e-14,1.19784e+10,-4.5194e-21
1734027794,6.98321e-22,3.42508e-14,5.26883e+10,-4.51902e-21
1734027794,6.98321e-22,1.7453e-14,1.19519e+10,-4.51902e-21
1734027794,8.42887e-22,3.42459e-14,5.26046e+10,-4.51857e-21
1734027794,8.42887e-22,1.74287e-14,1.19255e+10,-4.51857e-21
1734027794,9.85444e-22,3.42412e-14,5.25216e+10,-4.51803e-21
1734027794,9.85444e-22,1.74044e-14,1.18993e+10,-4.51803e-21
1734027794,1.12489e-21,3.42367e-14,5.24393e+10,-4.51741e-21
1734027794,1.12489e-21,1.73802e-14,1.18734e+10,-4.51741e-21
1734027794,1.26225e-21,3.42322e-14,5.23575e+10,-4.51671e-21
1734027794,1.26225e-21,1.73561e-14,1.18477e+10,-4.51671e-21
1734027794,1.39614e-21,3.42278e-14,5.22762e+10,-4.51595e-21
1734027794,1.39614e-21,1.73321e-14,1.18221e+10,-4.51595e-21
1734027794,1.52701e-21,3.42237e-14,5.21956e+10,-4.51512e-21
1734027794,1.52701e-21,1.7308e-14,1.17968e+10,-4.51512e-21
1734027794,1.65516e-21,3.42196e-14,5.21154e+10,-4.51423e-21
1734027794,1.65516e-21,1.72841e-14,1.17717e+10,-4.51423e-21
1734027794,1.77998e-21,3.42156e-14,5.20358e+10,-4.51328e-21
1734027794,1.77998e-21,1.72602e-14,1.17468e+10,-4.51328e-21
1734027794,1.90214e-21,3.42117e-14,5.19568e+10,-4.51227e-21
1734027794,1.90214e-21,1.72365e-14,1.17221e+10,-4.51227e-21
1734027794,2.02074e-21,3.4208e-14,5.18783e+10,-4.51122e-21
1734027794,2.02074e-21,1.72128e-14,1.16976e+10,-4.51122e-21
1734027794,2.13636e-21,3.42044e-14,5.18002e+10,-4.51012e-21
1734027794,2.13636e-21,1.71891e-14,1.16733e+10,-4.51012e-21
1734027794,2.24853e-21,3.4201e-14,5.17228e+10,-4.50899e-21
1734027794,2.24853e-21,1.71655e-14,1.16493e+10,-4.50899e-21
1734027795,2.35774e-21,3.41976e-14,5.16458e+10,-4.50781e-21
1734027795,2.35774e-21,1.7142e-14,1.16254e+10,-4.50781e-21
1734027795,2.46354e-21,3.41944e-14,5.15693e+10,-4.50661e-21
1734027795,2.46354e-21,1.71184e-14,1.16018e+10,-4.50661e-21
1734027795,2.56607e-21,3.41912e-14,5.14933e+10,-4.50539e-21
1734027795,2.56607e-21,1.70951e-14,1.15784e+10,-4.50539e-21
1734027795,2.66518e-21,3.41883e-14,5.14178e+10,-4.50414e-21
1734027795,2.66518e-21,1.70718e-14,1.15552e+10,-4.50414e-21
1734027795,2.76124e-21,3.41854e-14,5.13428e+10,-4.50288e-21
1734027795,2.76124e-21,1.70485e-14,1.15322e+10,-4.50288e-21
1734027795,2.85383e-21,3.41826e-14,5.12681e+10,-4.50161e-21
1734027795,2.85383e-21,1.70253e-14,1.15095e+10,-4.50161e-21
1734027795,2.94303e-21,3.418e-14,5.1194e+10,-4.50034e-21
1734027795,2.94303e-21,1.70021e-14,1.1487e+10,-4.50034e-21
1734027795,3.02891e-21,3.41775e-14,5.11203e+10,-4.49907e-21
1734027795,3.02891e-21,1.69791e-14,1.14647e+10,-4.49907e-21
1734027795,3.11152e-21,3.41751e-14,5.10471e+10,-4.4978e-21
1734027795,3.11152e-21,1.6956e-14,1.14426e+10,-4.4978e-21
1734027795,3.1909e-21,3.41729e-14,5.09743e+10,-4.49653e-21
1734027795,3.1909e-21,1.6933e-14,1.14208e+10,-4.49653e-21
1734027795,3.26685e-21,3.41708e-14,5.0902e+10,-4.49529e-21
1734027795,3.26685e-21,1.69101e-14,1.13992e+10,-4.49529e-21
1734027795,3.33939e-21,3.41688e-14,5.083e+10,-4.49406e-21
1734027795,3.33939e-21,1.68872e-14,1.13777e+10,-4.49406e-21
1734027795,3.40875e-21,3.4167e-14,5.07584e+10,-4.49285e-21
1734027795,3.40875e-21,1.68643e-14,1.13566e+10,-4.49285e-21
1734027795,3.47471e-21,3.41651e-14,5.06873e+10,-4.49167e-21
1734027795,3.47471e-21,1.68417e-14,1.13356e+10,-4.49167e-21
1734027795,3.53746e-21,3.41635e-14,5.06166e+10,-4.49052e-21
1734027795,3.53746e-21,1.6819e-14,1.13149e+10,-4.49052e-21
1734027795,3.59697e-21,3.4162e-14,5.05463e+10,-4.4894e-21
1734027795,3.59697e-21,1.67964e-14,1.12944e+10,-4.4894e-21
1734027795,3.65302e-21,3.41606e-14,5.04763e+10,-4.48832e-21
1734027795,3.65302e-21,1.67738e-14,1.12741e+10,-4.48832e-21
1734027795,3.70596e-21,3.41593e-14,5.04067e+10,-4.48728e-21
1734027795,3.70596e-21,1.67513e-14,1.1254e+10,-4.48728e-21
1734027795,3.75573e-21,3.41581e-14,5.03375e+10,-4.48629e-21
1734027795,3.75573e-21,1.6729e-14,1.12341e+10,-4.48629e-21
1734027795,3.80208e-21,3.41572e-14,5.02687e+10,-4.48535e-21
1734027795,3.80208e-21,1.67065e-14,1.12145e+10,-4.48535e-21
1734027795,3.84532e-21,3.41561e-14,5.02002e+10,-4.48445e-21
1734027795,3.84532e-21,1.66843e-14,1.11951e+10,-4.48445e-21
1734027795,3.8852e-21,3.41555e-14,5.01321e+10,-4.48361e-21
1734027795,3.8852e-21,1.6662e-14,1.11759e+10,-4.48361e-21
1734027795,3.922e-21,3.41548e-14,5.00644e+10,-4.48283e-21
1734027795,3.922e-21,1.66399e-14,1.11569e+10,-4.48283e-21
1734027795,3.95562e-21,3.41543e-14,4.9997e+10,-4.48211e-21
1734027795,3.95562e-21,1.66177e-14,1.11382e+10,-4.48211e-21
1734027795,3.98597e-21,3.41538e-14,4.993e+10,-4.48144e-21
1734027795,3.98597e-21,1.65958e-14,1.11196e+10,-4.48144e-21
1734027795,4.01312e-21,3.41535e-14,4.98632e+10,-4.48084e-21
1734027795,4.01312e-21,1.65738e-14,1.11013e+10,-4.48084e-21
1734027795,4.03714e-21,3.41533e-14,4.97969e+10,-4.48031e-21
1734027795,4.03714e-21,1.6552e-14,1.10832e+10,-4.48031e-21
1734027795,4.05809e-21,3.41532e-14,4.97308e+10,-4.47984e-21
1734027795,4.05809e-21,1.65301e-14,1.10653e+10,-4.47984e-21
1734027795,4.07583e-21,3.41532e-14,4.96651e+10,-4.47944e-21
1734027795,4.07583e-21,1.65084e-14,1.10476e+10,-4.47944e-21
1734027795,4.09042e-21,3.41535e-14,4.95997e+10,-4.4791e-21
1734027795,4.09042e-21,1.64868e-14,1.10301e+10,-4.4791e-21
1734027795,4.10188e-21,3.41538e-14,4.95346e+10,-4.47884e-21
1734027795,4.10188e-21,1.64651e-14,1.10129e+10,-4.47884e-21
1734027795,4.11041e-21,3.41542e-14,4.94698e+10,-4.47865e-21
1734027795,4.11041e-21,1.64437e-14,1.09958e+10,-4.47865e-21
1734027795,4.11552e-21,3.41547e-14,4.94053e+10,-4.47853e-21
1734027795,4.11552e-21,1.64222e-14,1.09789e+10,-4.47853e-21
1734027795,4.11773e-21,3.41553e-14,4.93412e+10,-4.47848e-21
1734027795,4.11773e-21,1.6401e-14,1.09623e+10,-4.47848e-21
1734027795,4.11671e-21,3.4156e-14,4.92773e+10,-4.4785e-21
1734027795,4.11671e-21,1.63797e-14,1.09458e+10,-4.4785e-21
1734027795,4.11262e-21,3.41568e-14,4.92137e+10,-4.4786e-21
1734027795,4.11262e-21,1.63586e-14,1.09296e+10,-4.4786e-21
1734027795,4.10529e-21,3.41579e-14,4.91504e+10,-4.47876e-21
1734027795,4.10529e-21,1.63374e-14,1.09135e+10,-4.47876e-21
1734027795,4.09504e-21,3.4159e-14,4.90874e+10,-4.479e-21
1734027795,4.09504e-21,1.63164e-14,1.08977e+10,-4.479e-21
1734027795,4.08167e-21,3.41601e-14,4.90247e+10,-4.47931e-21
1734027795,4.08167e-21,1.62955e-14,1.0882e+10,-4.47931e-21
1734027795,4.06499e-21,3.41614e-14,4.89622e+10,-4.47968e-21
1734027795,4.06499e-21,1.62747e-14,1.08665e+10,-4.47968e-21
1734027795,4.04529e-21,3.41629e-14,4.89e+10,-4.48012e-21
1734027795,4.04529e-21,1.62539e-14,1.08513e+10,-4.48012e-21
1734027795,4.02254e-21,3.41645e-14,4.88381e+10,-4.48063e-21
1734027795,4.02254e-21,1.62333e-14,1.08362e+10,-4.48063e-21
1734027795,3.99667e-21,3.41661e-14,4.87765e+10,-4.48121e-21
1734027795,3.99667e-21,1.62128e-14,1.08213e+10,-4.48121e-21
1734027795,3.96764e-21,3.41678e-14,4.8715e+10,-4.48184e-21
1734027795,3.96764e-21,1.61924e-14,1.08065e+10,-4.48184e-21
1734027795,3.93555e-21,3.41698e-14,4.8654e+10,-4.48254e-21
1734027795,3.93555e-21,1.6172e-14,1.0792e+10,-4.48254e-21
1734027795,3.90014e-21,3.41716e-14,4.85931e+10,-4.4833e-21
1734027795,3.90014e-21,1.61519e-14,1.07776e+10,-4.4833e-21
1734027795,3.86169e-21,3.41739e-14,4.85324e+10,-4.48411e-21
1734027795,3.86169e-21,1.61316e-14,1.07634e+10,-4.48411e-21
1734027795,3.82009e-21,3.4176e-14,4.8472e+10,-4.48497e-21
1734027795,3.82009e-21,1.61116e-14,1.07494e+10,-4.48497e-21
1734027795,3.77545e-21,3.41783e-14,4.84119e+10,-4.48589e-21
1734027795,3.77545e-21,1.60917e-14,1.07356e+10,-4.48589e-21
1734027795,3.72745e-21,3.41808e-14,4.8352e+10,-4.48686e-21
1734027795,3.72745e-21,1.60718e-14,1.07219e+10,-4.48686e-21
1734027795,3.67654e-21,3.41833e-14,4.82923e+10,-4.48787e-21
1734027795,3.67654e-21,1.6052e-14,1.07084e+10,-4.48787e-21
1734027795,3.6222e-21,3.41859e-14,4.82329e+10,-4.48892e-21
1734027795,3.6222e-21,1.60324e-14,1.06951e+10,-4.48892e-21
1734027795,3.56488e-21,3.41887e-14,4.81738e+10,-4.49001e-21
1734027795,3.56488e-21,1.60129e-14,1.06819e+10,-4.49001e-21
1734027795,3.50422e-21,3.41914e-14,4.81148e+10,-4.49113e-21
1734027795,3.50422e-21,1.59936e-14,1.06689e+10,-4.49113e-21
1734027795,3.44046e-21,3.41944e-14,4.80561e+10,-4.49228e-21
1734027795,3.44046e-21,1.59743e-14,1.0656e+10,-4.49228e-21
1734027795,3.37363e-21,3.41974e-14,4.79976e+10,-4.49347e-21
1734027795,3.37363e-21,1.59551e-14,1.06433e+10,-4.49347e-21
1734027795,3.30353e-21,3.42005e-14,4.79393e+10,-4.49467e-21
1734027795,3.30353e-21,1.5936e-14,1.06307e+10,-4.49467e-21
1734027795,3.23018e-21,3.42038e-14,4.78813e+10,-4.49589e-21
1734027795,3.23018e-21,1.59171e-14,1.06183e+10,-4.49589e-21
1734027795,3.15379e-21,3.42072e-14,4.78234e+10,-4.49713e-21
1734027795,3.15379e-21,1.58982e-14,1.0606e+10,-4.49713e-21
1734027795,3.07392e-21,3.42106e-14,4.77658e+10,-4.49838e-21
1734027795,3.07392e-21,1.58795e-14,1.05938e+10,-4.49838e-21
1734027796,2.9912e-21,3.42141e-14,4.77084e+10,-4.49963e-21
1734027796,2.9912e-21,1.5861e-14,1.05818e+10,-4.49963e-21
1734027796,2.90517e-21,3.42178e-14,4.76511e+10,-4.50089e-21
1734027796,2.90517e-21,1.58424e-14,1.05699e+10,-4.50089e-21
1734027796,2.81602e-21,3.42214e-14,4.75943e+10,-4.50214e-21
1734027796,2.81602e-21,1.58242e-14,1.05582e+10,-4.50214e-21
1734027796,2.72369e-21,3.42253e-14,4.75375e+10,-4.50338e-21
1734027796,2.72369e-21,1.58059e-14,1.05466e+10,-4.50338e-21
1734027796,2.62838e-21,3.42293e-14,4.74808e+10,-4.50461e-21
1734027796,2.62838e-21,1.57877e-14,1.05351e+10,-4.50461e-21
1734027796,2.52977e-21,3.42332e-14,4.74245e+10,-4.50583e-21
1734027796,2.52977e-21,1.57698e-14,1.05237e+10,-4.50583e-21
1734027796,2.4283e-21,3.42373e-14,4.73683e+10,-4.50702e-21
1734027796,2.4283e-21,1.57519e-14,1.05124e+10,-4.50702e-21
1734027796,2.32362e-21,3.42415e-14,4.73123e+10,-4.50819e-21
1734027796,2.32362e-21,1.57342e-14,1.05012e+10,-4.50819e-21
1734027796,2.21589e-21,3.42458e-14,4.72566e+10,-4.50932e-21
1734027796,2.21589e-21,1.57166e-14,1.04902e+10,-4.50932e-21
1734027796,2.1053e-21,3.42501e-14,4.7201e+10,-4.51042e-21
1734027796,2.1053e-21,1.56992e-14,1.04792e+10,-4.51042e-21
1734027796,1.99175e-21,3.42545e-14,4.71456e+10,-4.51148e-21
1734027796,1.99175e-21,1.56819e-14,1.04683e+10,-4.51148e-21
1734027796,1.87506e-21,3.42592e-14,4.70903e+10,-4.5125e-21
1734027796,1.87506e-21,1.56646e-14,1.04575e+10,-4.5125e-21
1734027796,1.75581e-21,3.42638e-14,4.70354e+10,-4.51347e-21
1734027796,1.75581e-21,1.56475e-14,1.04469e+10,-4.51347e-21
1734027796,1.63342e-21,3.42685e-14,4.69806e+10,-4.51438e-21
1734027796,1.63342e-21,1.56305e-14,1.04363e+10,-4.51438e-21
1734027796,1.50855e-21,3.42732e-14,4.69259e+10,-4.51524e-21
1734027796,1.50855e-21,1.56137e-14,1.04257e+10,-4.51524e-21
1734027796,1.381e-21,3.42782e-14,4.68714e+10,-4.51604e-21
1734027796,1.381e-21,1.55969e-14,1.04153e+10,-4.51604e-21
1734027796,1.2511e-21,3.42831e-14,4.68172e+10,-4.51677e-21
1734027796,1.2511e-21,1.55805e-14,1.04049e+10,-4.51677e-21
1734027796,1.11864e-21,3.4288e-14,4.67631e+10,-4.51744e-21
1734027796,1.11864e-21,1.55641e-14,1.03946e+10,-4.51744e-21
1734027796,9.83309e-22,3.42931e-14,4.67092e+10,-4.51803e-21
1734027796,9.83309e-22,1.55478e-14,1.03844e+10,-4.51803e-21
1734027796,8.46205e-22,3.42983e-14,4.66555e+10,-4.51856e-21
1734027796,8.46205e-22,1.55316e-14,1.03742e+10,-4.51856e-21
1734027796,7.06302e-22,3.43036e-14,4.66019e+10,-4.519e-21
1734027796,7.06302e-22,1.55156e-14,1.0364e+10,-4.519e-21
1734027796,5.63999e-22,3.43088e-14,4.65486e+10,-4.51937e-21
1734027796,5.63999e-22,1.54997e-14,1.03539e+10,-4.51937e-21
1734027796,4.20195e-22,3.43142e-14,4.64953e+10,-4.51965e-21
1734027796,4.20195e-22,1.5484e-14,1.03439e+10,-4.51965e-21
1734027796,2.75082e-22,3.43196e-14,4.64424e+10,-4.51985e-21
1734027796,2.75082e-22,1.54684e-14,1.03339e+10,-4.51985e-21
1734027796,1.29675e-22,3.43251e-14,4.63896e+10,-4.51997e-21
1734027796,1.29675e-22,1.54529e-14,1.03239e+10,-4.51997e-21
1734027796,2.10761e-23,3.43307e-14,4.63369e+10,-4.52e-21
1734027796,2.10761e-23,1.54375e-14,1.0314e+10,-4.52e-21
1734027796,1.71544e-22,3.43363e-14,4.62844e+10,-4.51994e-21
1734027796,1.71544e-22,1.54224e-14,1.0304e+10,-4.51994e-21
1734027796,3.22019e-22,3.4342e-14,4.62321e+10,-4.5198e-21
1734027796,3.22019e-22,1.54072e-14,1.02941e+10,-4.5198e-21
1734027796,4.74983e-22,3.43477e-14,4.618e+10,-4.51957e-21
1734027796,4.74983e-22,1.53924e-14,1.02842e+10,-4.51957e-21
1734027796,6.29736e-22,3.43535e-14,4.6128e+10,-4.51926e-21
1734027796,6.29736e-22,1.53776e-14,1.02744e+10,-4.51926e-21
1734027796,7.83434e-22,3.43594e-14,4.60762e+10,-4.51885e-21
1734027796,7.83434e-22,1.53629e-14,1.02645e+10,-4.51885e-21
1734027796,9.38838e-22,3.43653e-14,4.60246e+10,-4.51837e-21
1734027796,9.38838e-22,1.53484e-14,1.02546e+10,-4.51837e-21
1734027796,1.09394e-21,3.43713e-14,4.59731e+10,-4.5178e-21
1734027796,1.09394e-21,1.53339e-14,1.02447e+10,-4.5178e-21
1734027796,1.24942e-21,3.43772e-14,4.59218e+10,-4.51715e-21
1734027796,1.24942e-21,1.53197e-14,1.02349e+10,-4.51715e-21
1734027796,1.40465e-21,3.43833e-14,4.58707e+10,-4.51642e-21
1734027796,1.40465e-21,1.53055e-14,1.02249e+10,-4.51642e-21
1734027796,1.5597e-21,3.43894e-14,4.58198e+10,-4.51562e-21
1734027796,1.5597e-21,1.52916e-14,1.0215e+10,-4.51562e-21
1734027796,1.7138e-21,3.43956e-14,4.5769e+10,-4.51474e-21
1734027796,1.7138e-21,1.52776e-14,1.02051e+10,-4.51474e-21
1734027796,1.86757e-21,3.44017e-14,4.57183e+10,-4.5138e-21
1734027796,1.86757e-21,1.5264e-14,1.01951e+10,-4.5138e-21
1734027796,2.02004e-21,3.4408e-14,4.56679e+10,-4.51279e-21
1734027796,2.02004e-21,1.52503e-14,1.01851e+10,-4.51279e-21
1734027796,2.17149e-21,3.44141e-14,4.56176e+10,-4.51172e-21
1734027796,2.17149e-21,1.52369e-14,1.0175e+10,-4.51172e-21
1734027796,2.3212e-21,3.44204e-14,4.55675e+10,-4.5106e-21
1734027796,2.3212e-21,1.52235e-14,1.01649e+10,-4.5106e-21
1734027796,2.46922e-21,3.44269e-14,4.55175e+10,-4.50943e-21
1734027796,2.46922e-21,1.52102e-14,1.01548e+10,-4.50943e-21
1734027796,2.61529e-21,3.44331e-14,4.54677e+10,-4.50821e-21
1734027796,2.61529e-21,1.51972e-14,1.01446e+10,-4.50821e-21
1734027796,2.7587e-21,3.44396e-14,4.54181e+10,-4.50696e-21
1734027796,2.7587e-21,1.51841e-14,1.01344e+10,-4.50696e-21
1734027796,2.89986e-21,3.44459e-14,4.53687e+10,-4.50568e-21
1734027796,2.89986e-21,1.51713e-14,1.01241e+10,-4.50568e-21
1734027796,3.03792e-21,3.44523e-14,4.53194e+10,-4.50437e-21
1734027796,3.03792e-21,1.51586e-14,1.01137e+10,-4.50437e-21
1734027796,3.17284e-21,3.44588e-14,4.52703e+10,-4.50304e-21
1734027796,3.17284e-21,1.51459e-14,1.01033e+10,-4.50304e-21
1734027796,3.30438e-21,3.44653e-14,4.52214e+10,-4.5017e-21
1734027796,3.30438e-21,1.51334e-14,1.00928e+10,-4.5017e-21
1734027796,3.4323e-21,3.44718e-14,4.51726e+10,-4.50035e-21
1734027796,3.4323e-21,1.51211e-14,1.00822e+10,-4.50035e-21
1734027796,3.55622e-21,3.44782e-14,4.51239e+10,-4.49901e-21
1734027796,3.55622e-21,1.51089e-14,1.00715e+10,-4.49901e-21
1734027796,3.67597e-21,3.44847e-14,4.50755e+10,-4.49768e-21
1734027796,3.67597e-21,1.50968e-14,1.00608e+10,-4.49768e-21
1734027796,3.79137e-21,3.44913e-14,4.50272e+10,-4.49636e-21
1734027796,3.79137e-21,1.50847e-14,1.00499e+10,-4.49636e-21
1734027796,3.90194e-21,3.44978e-14,4.49792e+10,-4.49507e-21
1734027796,3.90194e-21,1.50728e-14,1.0039e+10,-4.49507e-21
1734027796,4.00753e-21,3.45044e-14,4.49312e+10,-4.4938e-21
1734027796,4.00753e-21,1.5061e-14,1.0028e+10,-4.4938e-21
1734027796,4.10802e-21,3.4511e-14,4.48834e+10,-4.49258e-21
1734027796,4.10802e-21,1.50493e-14,1.00169e+10,-4.49258e-21
1734027796,4.20295e-21,3.45176e-14,4.48359e+10,-4.4914e-21
1734027796,4.20295e-21,1.50377e-14,1.00057e+10,-4.4914e-21
1734027796,4.29235e-21,3.45242e-14,4.47885e+10,-4.49027e-21
1734027796,4.29235e-21,1.50262e-14,9.99443e+09,-4.49027e-21
1734027796,4.37593e-21,3.45308e-14,4.47412e+10,-4.4892e-21
1734027796,4.37593e-21,1.50148e-14,9.98304e+09,-4.4892e-21
1734027796,4.45338e-21,3.45374e-14,4.46942e+10,-4.48819e-21
1734027796,4.45338e-21,1.50036e-14,9.97156e+09,-4.48819e-21
1734027796,4.52471e-21,3.4544e-14,4.46473e+10,-4.48725e-21
1734027796,4.52471e-21,1.49924e-14,9.95996e+09,-4.48725e-21
1734027797,4.58959e-21,3.45506e-14,4.46006e+10,-4.48638e-21
1734027797,4.58959e-21,1.49814e-14,9.94826e+09,-4.48638e-21
1734027797,4.64799e-21,3.45572e-14,4.4554e+10,-4.4856e-21
1734027797,4.64799e-21,1.49704e-14,9.93646e+09,-4.4856e-21
1734027797,4.69971e-21,3.45638e-14,4.45078e+10,-4.48489e-21
1734027797,4.69971e-21,1.49596e-14,9.92457e+09,-4.48489e-21
1734027797,4.74467e-21,3.45704e-14,4.44616e+10,-4.48428e-21
1734027797,4.74467e-21,1.49488e-14,9.91255e+09,-4.48428e-21
1734027797,4.78261e-21,3.4577e-14,4.44156e+10,-4.48375e-21
1734027797,4.78261e-21,1.49381e-14,9.90043e+09,-4.48375e-21
1734027797,4.81372e-21,3.45835e-14,4.43697e+10,-4.48332e-21
1734027797,4.81372e-21,1.49276e-14,9.88819e+09,-4.48332e-21
1734027797,4.83767e-21,3.45901e-14,4.43242e+10,-4.48299e-21
1734027797,4.83767e-21,1.49171e-14,9.87587e+09,-4.48299e-21
1734027797,4.85459e-21,3.45967e-14,4.42787e+10,-4.48275e-21
1734027797,4.85459e-21,1.49066e-14,9.86343e+09,-4.48275e-21
1734027797,4.86425e-21,3.46033e-14,4.42334e+10,-4.48262e-21
1734027797,4.86425e-21,1.48963e-14,9.85087e+09,-4.48262e-21
1734027797,4.86684e-21,3.46099e-14,4.41884e+10,-4.48258e-21
1734027797,4.86684e-21,1.48861e-14,9.83822e+09,-4.48258e-21
1734027797,4.86238e-21,3.46163e-14,4.41435e+10,-4.48264e-21
1734027797,4.86238e-21,1.4876e-14,9.82547e+09,-4.48264e-21
1734027797,4.85055e-21,3.4623e-14,4.40989e+10,-4.48281e-21
1734027797,4.85055e-21,1.48658e-14,9.81262e+09,-4.48281e-21
1734027797,4.83188e-21,3.46294e-14,4.40544e+10,-4.48307e-21
1734027797,4.83188e-21,1.4856e-14,9.79965e+09,-4.48307e-21
